tweet_id,tweet_time,tweet_text,location,retweets,vaccine,sentiment_vader,sentiment_textblob
1.44E+18,27/09/2021 19:54,Got my Pfizer booster vax today if you had the Pfizer shot and your last dose was more then six months ago you are eligible for the Pfizer booster NYC vaccine centers are distributing the Pfizer boosters apts are really easy to get,New York,0,Pfizer,,
1.44E+18,27/09/2021 19:36,Faculty Eligible for Pfizer Vaccine Booster,Minnesota,0,Pfizer,,
1.44E+18,27/09/2021 19:12,Why They don t get vaccinated they infect the rest of us Remember children can t be vaccinated yet Pfizer just said their vaccine is good for 5 to 12 year olds but I don t know if it s approved And what about under five EVERYONE Who wants a vaccine should get one,California,0,Pfizer,,
1.44E+18,27/09/2021 19:03,I am TRIPLE Vaxxed I called my MD bc I am very rundown on this liquid diet so she told me to come over for fluids amp get the 3rd Pfizer Covid vaccine I feel better already This kitty cat was visiting me,Texas,2,Pfizer,,
1.44E+18,27/09/2021 19:01,Q amp A from on pfizerbooster,Arizona,0,Pfizer,,
1.44E+18,27/09/2021 18:30,It s done I got my Pfizer booster vaccine and my flu shot Waiting 10 minutes to see if I develop X Ray vision or can hear nuclear coded messages,New Mexico,0,Pfizer,,
1.44E+18,27/09/2021 18:14,Williamson County Health Department to offer booster doses of Pfizer vaccine,Tennessee,0,Pfizer,,
1.44E+18,27/09/2021 18:11,This poor man got the Pfizer vaccine yesterday and now look at him Please be safe,Oregon,0,Pfizer,,
1.44E+18,27/09/2021 18:04,Got my vaccine today in Asheville Thank you,North Carolina,0,Pfizer,,
1.44E+18,27/09/2021 17:54,Abbott uses TEXANS taxed monies to purchase regeneron even though the third Pfizer vaccine is free WTH mismanaged funds on behalf of political aspirations is a Texas felonious act,Texas,0,Pfizer,,
1.44E+18,27/09/2021 17:40,COVID 19 vaccine booster shot Here are the eligibility requirements Pfizer only for now,Michigan,0,Pfizer,,
1.44E+18,27/09/2021 17:39,NYC Veterans If you are an eligible Veteran 65 years or older who received their 2nd pfizer COVID19 vaccine at least six months ago call 1 877 877 9267 to schedule your appointment to receive your 3rd booster dose nycveterans covidvacccine,New York,12,Pfizer,,
1.44E+18,27/09/2021 16:46,3 Need to contextualize vaccine side effect Pfizer myocarditis in young males amp not extrapolate to general population RARE side effect 4 8 cases per 1 million But high risk occupational exposures are likely gt 21 yrs old not where SE occurs commonly,Colorado,0,Pfizer,,
1.44E+18,27/09/2021 16:40,Long overdue but finally getting the Pfizer vaccine Let s hope the side effects doesn t whoop my butt,Minnesota,0,Pfizer,,
1.44E+18,27/09/2021 16:33,In the US we recommend waiting 28 days from last vaccine dose abroad prior new vaccine series in the US You will be offered an mRNA vaccine here You can walk in to any pharmacy at any time since we make it rain Pfizer HUGE FAN,New York,0,Pfizer,,
1.44E+18,27/09/2021 16:25,Hudson County has announced that anyone eligible to receive a booster shot of the Pfizer vaccine will be able to do so at the Hudson County Vaccine Distribution Center starting Monday free of charge with no appointment necessary,New Jersey,2,Pfizer,,
1.44E+18,27/09/2021 16:20,If Pfizer made a experimental vaccine that made you fit and ripped 90 of America would take it by next week,Nevada,6,Pfizer,,
1.44E+18,27/09/2021 16:03,Ridiculous I ve had the Pfizer vaccines and not one person has ever asked me my political party when getting the vaccine This is yet another lie put out in the ether put out by another GOP disinformation campaign,Arizona,1,Pfizer,,
1.44E+18,27/09/2021 16:01,Fortunately saved well over A 1 billion by not buying sufficient Pfizer vaccine in July 2021 to help pay for cancelling this contract,California,0,Pfizer,,
1.44E+18,27/09/2021 15:53,Ever since my man took the Pfizer vaccine he can t keep his hands off me Needless to say we are thinking of making a only fans,Texas,0,Pfizer,,
1.44E+18,27/09/2021 15:23,ANNOUNCEMENT Booster doses of Pfizer COVID19 vaccine are now available COVID 19 Vaccine Hours Monday Thursday 9 a m to 6 p m Friday 9 a m to 4 30 p m WALK INS ONLY Call our COVID 19 Hotline at 731 240 1771 if you have questions ThisIsOurShot WeCanDoThis,Tennessee,0,Pfizer,,
1.44E+18,27/09/2021 14:57,People saying comirnaty is different from the Pfizer BioNTech vaccine probably don t even know that acetaminophen and Tylenol are the same thing,Indiana,0,Pfizer,,
1.44E+18,27/09/2021 12:47,I got the Moderna vaccine Can I get a Pfizer booster via,Maryland,1,Pfizer,,
1.44E+18,27/09/2021 12:13,Merck crosses the finish line with its next gen pneumococcal vaccine Does it stand a chance against Pfizer s 20 valent shot,New Jersey,0,Pfizer,,
1.44E+18,27/09/2021 10:06,We have the Johnson amp Johnson shot here as well as the Pfizer but the Johnson amp Johnson is one and done so they re really convenient for people Clinic Lead Dr Stepen Cook said,New York,0,Pfizer,,
1.44E+18,27/09/2021 05:13,FDA Authorizes Booster Dose of Pfizer BioNTech COVID 19 Vaccine for Certain Populations,Florida,0,Pfizer,,
1.44E+18,27/09/2021 04:08,Puzzled by the pandemic As usual follow the money Pfizer s 33 5 billion in COVID19 vaccine revenue this year alone will dwarf the 19 8 billion brought in last year by AbbVie s Humira widely regarded as the drug world s top seller,Washington,0,Pfizer,,
1.44E+18,27/09/2021 03:51,FDA in their virtual meeting we were falsely mislead by Pfizer about the safety of the vaccine Heart attacks are 71x higher than other vaccines the vaccines are killing two people for every one life saved,Oregon,0,Pfizer,,
1.44E+18,27/09/2021 03:01,By noon ish tomorrow I will have gotten both my flu vaccine and also my third Pfizer booster shot I feel really excited about it one shot in each arm My wife can only get her flu shot but soon will get her Moderna booster when it s approved Science does save lives,New Mexico,0,Pfizer,,
1.44E+18,27/09/2021 01:20,Which will allow Pfizer and other vaccine makers to become very rich,Georgia,0,Pfizer,,
1.44E+18,01/10/2021 23:41,So over 68 of Pfizer vaccine recipients died,Alabama,0,Pfizer,,
1.44E+18,01/10/2021 23:41,On August 23 Pfizer BioNTech s Covid 19 vaccine was granted official approval for use in individuals 16 years of age and older by the FDA With official FDA approval the company was allowed to start marketing the vaccine with an official name Comirnaty Aug 30 2021,Georgia,0,Pfizer,,
1.44E+18,01/10/2021 21:31,In vaccine news advisors plan to meet Oct 14 amp 15 on Moderna J amp J boosters and Oct 26 on Pfizer vaccine for kids 5 11 years old,Virginia,0,Pfizer,,
1.44E+18,01/10/2021 20:40,The site will be distributing the Pfizer vaccine tonight People who get the shot OR show their vaccination card can come into the game for FREE School officials say this is a great opportunity to help make the vaccine more accessible to people in the county,South Carolina,1,Pfizer,,
1.44E+18,01/10/2021 20:38,Got pfizer vaccine shot 3 a flu shot and cleared an old penicillin allergy today,New York,0,Pfizer,,
1.44E+18,01/10/2021 18:54,Pfizer has full approval the vaccine itself is destroyed and cleared rapidly by your body all of the components are well tested The only lasting effect is that it triggers proliferation of antigen specific memory cells just like any other vaccine or infection,Arizona,0,Pfizer,,
1.44E+18,01/10/2021 18:06,This isn t the same type of vaccine as the measles or mumps though where you take the vaccine once and you re done The COVID vaccines hardly even last 6 months and they don t stop the spread This only makes sense when you view it from a Pfizer executive s perspective,Arizona,0,Pfizer,,
1.44E+18,01/10/2021 16:59,Pfizer said get the vaccine or d e plebs,Oregon,0,Pfizer,,
1.44E+18,01/10/2021 16:52,I was able to match it with the doctor s bill which had more detail and how I determined I was again getting billed for my daughter s COVID VACCINE by our insurance 10,California,0,Pfizer,,
1.44E+18,01/10/2021 16:12,GOT MY PFIZER BOOSTER VACCINE LETS FUCKING GOOOOOO,California,0,Pfizer,,
1.44E+18,01/10/2021 14:42,I got my third dose of the Pfizer vaccine and I think I got ripped off Three doses and my testicles are the same size and I still can t stick a spoon on my forehead vaccinate,New York,0,Pfizer,,
1.44E+18,01/10/2021 14:16,Did you get your second Pfizer shot at least 6 months ago Any of these apply over 65 at high risk for severe disease from COVID 19 at high risk for exposure because of where you live or work Pfizer Booster Time Learn more,North Carolina,2,Pfizer,,
1.44E+18,01/10/2021 13:38,The Durham Public Library HAS confirmation that the DHHS Mobile Equity COVID 19 Vaccine Van will be at the library TODAYFriday October 1stfrom 10 00 am until 2 00 pm Walk ins are welcome Open to the public ages 12 Pfizer Moderna and J amp J vaccinations will be available,New Hampshire,0,Pfizer,,
1.44E+18,01/10/2021 12:47,Waiting for the Moderna booster From what my RN daughter told me is that Moderna vaccine has responded better than the Pfizer vaccine in fighting the Delta variant I m due in October for the 3rd dose,New York,1,Pfizer,,
1.44E+18,01/10/2021 12:00,You are exceedingly lazy and expect me to do your work for you used for stabilizing and the reason it s used in the Pfizer and Moderna vaccines is that the little piece of genetics that s creating the response we want is very unstable,Arizona,0,Pfizer,,
1.44E+18,01/10/2021 07:32,An anti parasitic doesn t treat a virus And I will take my 3rd Pfizer vaccine this week I beat Covid but had long hauler symptoms They mostly resolved after 2nd shot Ignorant ideology is keeping this country sick,California,0,Pfizer,,
1.44E+18,01/10/2021 05:50,Congratulations I also got my Pfizer vaccine for Covid 19 a couple days ago I feel better than before I had it So I took one for the team and got Pfizer vaccinated It even covers the Delta strain that has been breaking out So i m Gucci now on that Stay classy New York,Kansas,0,Pfizer,,
1.44E+18,01/10/2021 02:09,Your idea of infodemic has actually turned into Propaganda And that s on you You rely on govt to push your vaccine Why no marketing,Michigan,0,Pfizer,,
1.44E+18,01/10/2021 01:56,Yup this checks out fits with the cumulative data we saw in our study Physiologic Response to the Pfizer BioNTech COVID 19 Vaccine Measured Using Wearable Devices Prospective Observational Study JMIR Form Res 2021 5 8 e28568,Pennsylvania,2,Pfizer,,
1.44E+18,30/09/2021 22:53,Yep Got my third shot of COVID19 vaccine and still WearAMask,Michigan,0,Pfizer,,
1.44E+18,30/09/2021 21:16,The CDC recommends that certain folx receive a COVID19 booster shot at least 6 months after their initial 2 dose Pfizer vaccine SMCISD in partnership w and pharmacies is hosting vaccine clinics from 6 30 8 30 p m at Rattler Stadium on Oct 15 amp 29,Texas,2,Pfizer,,
1.44E+18,30/09/2021 18:57,Remember when George started the journey to become the man he is today Those pesky voices from above that gave you advice on the process or tried to teach you lessons Well the annoying girl voice went right away right after I got the Pfizer covid 19 vaccine mixture,Kansas,0,Pfizer,,
1.44E+18,30/09/2021 18:54,I always forget to ask how Mr George W Bush is doing I hope to find him in a fair mood today and hope a nice tall glass of sweet tea on this sunny day will help him with a slice of lemon I got my Pfizer Covid 19 vaccine shot and I m doing great I recommend it as well,Kansas,0,Pfizer,,
1.44E+18,30/09/2021 18:43,1 My experience getting the Pfizer booster I signed up on California s vaccine portal I checked the box for frontline workers coach teacher I selected an appointment with a local clinic Urgent Care plus Telehealth Two days later I got the shot,California,0,Pfizer,,
1.44E+18,30/09/2021 17:39,Pretty good so far Got two today First Pfizer dose and flu vaccine,Florida,0,Pfizer,,
1.44E+18,30/09/2021 14:42,I m now fully vaccinated with this 2nd dose of Pfizer COVID19 Vaccine FullyVaccinated vaccine Covid19 FeelingHappy CVS Fargo,North Dakota,0,Pfizer,,
1.44E+18,30/09/2021 12:49,I got my booster COVID vaccine today 3rd dose of Pfizer and I am ready to take on my first week of internal medicine nights starting 10 4,South Carolina,0,Pfizer,,
1.44E+18,30/09/2021 10:51,Pfizer Says Its Vaccine Is Safe for Kids Over 5 Here s How This Changes the Pandemic and When We Can Expect Kids to Be Vaccinated,Ohio,2,Pfizer,,
1.44E+18,30/09/2021 10:42,Colleagues who originally got Pfizer COVID19 vaccine posting all their booster shot photos meanwhile those of us who got Moderna over here like,Maryland,0,Pfizer,,
1.44E+18,30/09/2021 10:19,Did you even read the article you just quoted Israeli data has also suggested that the Pfizer BioNTech vaccine s effectiveness against infection dipped to as low as 39 percent between June and July down from the previous 64 percent,Ohio,0,Pfizer,,
1.44E+18,30/09/2021 04:50,Hey Pfizer what the hell s wrong with your vaccine did you dilute the concentration to sell more you knew we d need a booster you ve cheated 70M ppl and risked our lives tell the truth,California,0,Pfizer,,
1.44E+18,30/09/2021 03:11,Will be getting mine soon 6 months from 2nd Pfizer vaccine will be Oct 7 and my regular SuperFlu vaccine for people over 65,Texas,0,Pfizer,,
1.44E+18,30/09/2021 02:14,The Pfizer vaccine is FDA approved Some of us took the Anthrax vaccine which wasn t approved That s the deal If they don t like it they can GTFO Not being operational is not an option,California,0,Pfizer,,
1.44E+18,30/09/2021 01:11,Chills and flu symptoms for Pfizer the day after Shingles vaccine was twice as bad but both worth it absolutely,California,0,Pfizer,,
1.44E+18,30/09/2021 00:05,I just took my first dose of vaccine It s crazy even though I m strongly on the conservative side of things I would ve never thought I would take it but my job requires it as I travel So I have to stand up and do the right thing StayHealthy CovidVaccine Pfizer,Kentucky,0,Pfizer,,
1.44E+18,29/09/2021 23:26,The Pfizer vaccine is now fully approved by the FDA Trump wants credit for its rapid development If I have to declare that he and Ivanka personally developed it in their secret lab under the 12th green at to get his cult to take it then I will,New York,0,Pfizer,,
1.44E+18,29/09/2021 21:05,I was just unblinded today as a participant of the COVID19Vaccine Booster Shot Trial amp found out I INDEED received the booster vaccine I am grateful amp proud to participate in ClinicalTrials Also when it comes to this pandemic I feel like,Arizona,2,Pfizer,,
1.44E+18,29/09/2021 20:59,I commented on a Facebook post that was pushing pregnant women get vaxed So I commented a screenshot shot from of the EUA for the Pfizer vaccine Then added quotation marks around a sentence I wanted to emphasize Comment got deleted Facts got deleted,Iowa,0,Pfizer,,
1.44E+18,29/09/2021 20:53,Hi Sammy The clinic is currently only offering the Pfizer vaccine flysafer flysanantonio,Texas,0,Pfizer,,
1.44E+18,29/09/2021 20:50,I just had my 3rd Pfizer vaccine and guess what No side effects whatsoever Don t be a COVIDIOT GetVaccinatedNow NativesArePatriotsTheyVote NativesGetVaccinated,Texas,0,Pfizer,,
1.44E+18,29/09/2021 20:04,TAMPA Fla WFLA The CDC is investigating the death of a 13 year old boy who died days after getting his second dose of Pfizer s COVID 19 vaccine in Michigan according to reports The boy Jacob Clynick had no known underlying medical conditions according to his family,Nevada,0,Pfizer,,
1.44E+18,29/09/2021 19:41,You guys were right Only the Pfizer vaccine has been approved,Tennessee,0,Pfizer,,
1.44E+18,29/09/2021 18:44,Pfizer Booster Vaccine Approved in Tarrant County What you need to know below For a list of vaccination locations visit finder,Texas,1,Pfizer,,
1.44E+18,29/09/2021 18:31,Pfizer Covid vaccine booster clinics Lucas Co Rec Center Wed 9 6 Thurs 9 4 Sat 9 3,Ohio,2,Pfizer,,
1.44E+18,29/09/2021 17:53,On Saturday October 2nd 2021 Henderson Hopkins in partnership with Johns Hopkins Medicine will be offering 1st 2nd and 3rd shot boosters of the Pfizer COVID 19 vaccine to any Baltimore City resident ages 12 and up from 12 00 PM to 4 00 PM,Maryland,17,Pfizer,,
1.44E+18,29/09/2021 17:51,Age 18 64 at increased risk for COVID 19 exposure amp transmission because of occupational or institutional settingThese recs are for individuals who previously received the Pfizer COVID 19 vaccine primary series For more info or to schedule an appt,Ohio,0,Pfizer,,
1.44E+18,29/09/2021 17:36,Joined to discuss NY Vaccine Mandates if you are a healthcare worker you took an oath get the Pfizer for 5 11 Likely recommendation in 4 5 wksExpect similar side effects to after your 2nd shot with booster GetVaccinated,Texas,2,Pfizer,,
1.44E+18,29/09/2021 17:27,A handy dandy chart for who is eligible for booster for Pfizer vaccine thanks to Port City Daily screenshot,North Carolina,0,Pfizer,,
1.44E+18,29/09/2021 17:08,We chose treatment therapy over hysteria We now have natural immunity and will never take the CCP Covid vaccine IvermectinSavedMyLife Interesting that Pfizer is testing an Ivermectin knockoff to be sold for high prices,Maryland,0,Pfizer,,
1.44E+18,29/09/2021 16:32,Literally feeling more pain in my arm from my flu shot than either Pfizer vaccine,Alabama,0,Pfizer,,
1.44E+18,29/09/2021 15:09,CDC recommends that certain populations receive a booster shot of Pfizer BioNTech s COVID19 Vaccine at least 6 months after completion of their 2 dose Pfizer BioNTech vaccine series See full details Coronavirus PublicHealth,New Mexico,0,Pfizer,,
1.44E+18,29/09/2021 14:49,Booster shots are now available for eligible individuals who received the Pfizer vaccine Get more information here,Massachusetts,0,Pfizer,,
1.44E+18,29/09/2021 14:31,Fauci Sees Pfizer Vaccine Approval For Young Kids By End Of,Illinois,0,Pfizer,,
1.44E+18,29/09/2021 13:24,Also it seems like our healthcare organization is starting to schedule booster for anyone not just high risk folks who got the Pfizer vaccine at least 6 months ago It just started but it s worth checking if yours is too A lot of people are getting close to that mark,Wisconsin,0,Pfizer,,
1.44E+18,29/09/2021 12:24,I got my first Pfizer COVID vaccine on December 20th 2020 Second dose on January 19th 2021 I have not had a single adverse reaction I ve taken action to avoid potentially spreading this still deadly virus to my patients and family It s so simple Please vax up,Maryland,0,Pfizer,,
1.44E+18,29/09/2021 11:13,Pfizer Vaccine Booster Shot in 2weeks,Hawaii,0,Pfizer,,
1.44E+18,29/09/2021 10:42,From the article People given both doses of the Pfizer BioNTech vaccine were almost six fold more likely to contract a delta infection and seven fold more likely to have symptomatic disease than those who recovered,Indiana,0,Pfizer,,
1.44E+18,29/09/2021 10:41,The influenza vaccine took 30 years to be authorized for commercial use The average time for FDA approval for vaccines is 5 10 years I am not interested in increasing the profits of I have a right to refuse a vaccine,Florida,0,Pfizer,,
1.44E+18,29/09/2021 10:39,I don t get the apprehension either It s almost dogmatic One reason is that bad anecdotes are being portrayed as widespread Yet millions of safe vaccinations aren t I got the Pfizer vaccine and the only side effect I had from both shots was a mildly sore arm for 45 minutes,Indiana,0,Pfizer,,
1.44E+18,29/09/2021 05:56,Who s lies Lies about WMDs war with Afghanistan when the 9 11 hijackers were Saudi Pfizer paying largest criminal fine in world for bad drugs getting 0 liability on experimental now mandated vaccine Its just which lies do you believe I listen to all sides endcancelculture,North Carolina,0,Pfizer,,
1.44E+18,29/09/2021 05:38,I have a hard time believing this number Additionally I wonder if the reason only those with Pfizer vaccines are authorized boosters is because the Pfizer vaccine is below the acceptable standard of immunization,California,0,Pfizer,,
1.44E+18,29/09/2021 04:33,Create a Vaccine and force it on others Pfizer seems to be doing well,Oregon,0,Pfizer,,
1.44E+18,29/09/2021 04:04,Pfizer vaccine number 3 then shot number 4,California,0,Pfizer,,
1.44E+18,29/09/2021 03:39,Booster shot SCHEDULED for next week have YOU gotten your FIRST dose yet vaccine booster pfizer vaxxed triplevaxxed science data ibelieve protection,California,0,Pfizer,,
1.44E+18,29/09/2021 02:32,Let s go FDA,Washington,1,Pfizer,,
1.44E+18,29/09/2021 01:47,Good decision I was one of the 1 16 000 who got myocarditis from the 2nd dose of the Pfizer vaccine I was a marathon runner 26 of my muscle died and now I get winded walking my around the block Glad you re speaking up,Florida,12,Pfizer,,
1.44E+18,29/09/2021 00:41,Shout out to this kid who clearly dressed himself that day,Massachusetts,0,Pfizer,,
1.44E+18,29/09/2021 00:13,Oklahoma Teacher Hospitalized With COVID Despite Receiving THREE Pfizer Vaccine Shots via,Arizona,0,Pfizer,,
1.44E+18,28/09/2021 23:02,3rd Vaccine getthejab pfizer Dallas Texas,Texas,0,Pfizer,,
1.44E+18,28/09/2021 22:48,You don t have to take the vaccine I have taken it the Pfizer and now scheduled the booster I know 6 people that died from Covid all Republican s I know they refused the shot Their choice though I ve had quadruple bypass surgery My doctor recommended me to,Ohio,0,Pfizer,,
1.44E+18,28/09/2021 22:25,NYS 18 million people 34 have died ages 0 20 in 21 months stop spreading misinformation vaccine does not stop spread Ask Harvard U Please move on shocking a guy on the board member of Pfizer wants to vaccinate people that don t need it Sad zero credibility,New York,0,Pfizer,,
1.44E+18,28/09/2021 22:06,I was finally able to submit a request for a Pfizer COVID vaccine booster appointment as a healthcare worker I m a government employee how long will it take me to get my booster,Missouri,0,Pfizer,,
1.44E+18,28/09/2021 21:23,Wisconsin health officials urge thousands who got the Pfizer COVID 19 vaccine to get a booster shot,Mississippi,0,Pfizer,,
1.44E+18,28/09/2021 21:08,Pfizer 3 and Influenza vaccine this morning My arms are officially sore GetVaccinated,Oregon,0,Pfizer,,
1.44E+18,28/09/2021 20:29,Pfizer has submitted data to the FDA to clear the vaccine for use in children ages 5 to 11,Mississippi,0,Pfizer,,
1.44E+18,28/09/2021 20:13,MMUHS will be hosting another Vaccine Clinic TOMORROW It is open to the entire community ages 12 and up This is the Pfizer vaccine first or second doses at the clinic DoYourPart,Vermont,1,Pfizer,,
1.44E+18,28/09/2021 20:00,Information on the COVID 19 booster vaccine atlanta georgia medicine healthcare covid covidvaccine booster pfizer,Georgia,0,Pfizer,,
1.44E+18,28/09/2021 19:38,Pfizer s Covid 19 Vaccine for Kids May Not Be FDA Authorized Before November,Wisconsin,1,Pfizer,,
1.44E+18,28/09/2021 18:53,Wake County mom Julia Findley tells me her youngest child wants to get the Pfizer Covid 19 vaccine if the FDA approves it for Emergency Use Authorization in kids 5 11 I can t believe I have a 9 year old that wants to get a shot But he does ABC11,North Carolina,1,Pfizer,,
1.44E+18,28/09/2021 18:45,The CDC recommends that certain populations receive a booster shot of Pfizer BioNTech s COVID 19 Vaccine at least 6 months after completion of their 2 dose Pfizer BioNTech vaccine series Full details,New Mexico,0,Pfizer,,
1.44E+18,28/09/2021 18:11,Pfizer asks FDA to approve vaccine for kids as young as 5,Nevada,2,Pfizer,,
1.44E+18,28/09/2021 16:13,It requires 3 injections but not 4 Not 2 These vaccine schedules aren t set in stone A 4th shot of Pfizer may not be needed There is some indication a 3rd one might be It doesn t indicate the need for some infinite series No one knows,California,0,Pfizer,,
1.44E+18,28/09/2021 16:09,Pfizer submits data for COVID 19 vaccine use in younger kids,New York,0,Pfizer,,
1.44E+18,28/09/2021 15:32,All health workers should be vaccinated or fired Quite frankly the vaccine mandate for them should have been implemented as soon as Pfizer vacc came out This is a Public Health crisis and Prez can order it for all and should we need to take Repubs to court on this,New York,0,Pfizer,,
1.44E+18,28/09/2021 14:37,Exactly We have all these vaccines and people don t want a Covid vaccine Healthcare professionals should set the standard I got my third one last Sunday Pfizer Retiring two years early Starting chemo and steroids in Oct vaccine had already helped decrease death by so many,New York,0,Pfizer,,
1.44E+18,28/09/2021 14:24,Coronavirus Pfizer BioNTech submit vaccine trial data for children ages 5 to 11 to FDA,Washington,0,Pfizer,,
1.44E+18,28/09/2021 13:56,Notify NYC Booster shots of the Pfizer vaccine may be available to those who have 2 doses of the Pfizer Check eligibility,New York,0,Pfizer,,
1.44E+18,28/09/2021 13:14,LETS,North Carolina,1,Pfizer,,
1.44E+18,28/09/2021 12:42,The Alliance has COVID 19 Pfizer booster vaccine appointments for eligible individuals The first Pfizer booster vaccine clinic will be today from 9 00am to 4 30pm at the health authority s Kannapolis Office 300 Mooresville Rd,North Carolina,1,Pfizer,,
1.44E+18,28/09/2021 12:34,I took Tylenol before I got mine What vaccine is this Pfizer,Texas,0,Pfizer,,
1.44E+18,28/09/2021 12:30,A Baltimore family went to get flu vaccines Their 4 year old accidentally walked out with a COVID shot and nobody knew what to do about it,Maryland,3,Pfizer,,
1.44E+18,28/09/2021 12:22,Third dose Pfizer booster shot now available 6 months after 2nd dose for the following groups People age 65 People 18 with medical conditions People who live or work in high risk,Louisiana,15,Pfizer,,
1.44E+18,28/09/2021 12:10,As a family that just quarantined from exposure at school this is a big big deal Pfizer seeks FDA authorization for Covid vaccine for children ages 5 to 11,Michigan,0,Pfizer,,
1.44E+18,28/09/2021 12:07,Doctor Horribly Injured After Pfizer Vaccine Pleads with Top U S Public Health Officials for Help,Tennessee,0,Pfizer,,
1.44E+18,28/09/2021 11:15,BREAKING Pfizer and BioNTech announced they have submitted initial data from its COVID vaccine trial on children between the ages of 5 and lt 12 to A formal submission to request Emergency Use Authorization is expected to follow in the coming weeks,New York,0,Pfizer,,
1.44E+18,28/09/2021 10:32,Stop talking from a Conspiracy Theorist s stand point go get scientific knowledge According to research only 11 1 cases of Anaphylaxis allergic reaction per 1million Covid 19 vaccine shots Pfizer amp Moderna and they were all treated Most of them had history of anaphtlaxis,Texas,0,Pfizer,,
1.44E+18,28/09/2021 10:01,BOOSTER SHOTS The Kent Co Health Department will begin offering third doses of the Pfizer vaccine today amp are also offering the shot to those eligible Details,Michigan,2,Pfizer,,
1.44E+18,28/09/2021 07:06,Got my Pfizer Booster today Feeling fine and hoping to stay Covid free Thankful for this vaccine,California,0,Pfizer,,
1.44E+18,28/09/2021 03:22,ICYMI Elementary school aged children could be eligible for the CovidVaccine by the end of October,Indiana,1,Pfizer,,
1.44E+18,28/09/2021 02:57,The Pfizer vaccine is for COVID not stupidity Please stop watching Joe Rogan you dolt,Georgia,0,Pfizer,,
1.44E+18,28/09/2021 01:55,Here s the latest Due to age I don t think it would hurt just to contact CVS or Walgreens,Virginia,0,Pfizer,,
1.44E+18,28/09/2021 00:34,That s the booster a third COVID shot The vile doesn t say COVID booster 1 it s the same one and two shots you received The third is in fact the same vaccine It isn t different ingredients I was informed that you should get the same brand you received 1 2 3 Pfizer moderna,Texas,0,Pfizer,,
1.44E+18,28/09/2021 00:21,honestly i dont think the vaccine works my homie got pfizer but still got shot and died,Nevada,0,Pfizer,,
1.44E+18,28/09/2021 00:01,Please make sure look at your COVID 19 vaccination record card that you have been administered for two doses of Pfizer or Moderna or single dose of Johnson amp Johnson Janssen vaccine Consult w your PCP amp child s pediatrician 18yrs old of age about it QuincyMA,Massachusetts,0,Pfizer,,
1.44E+18,27/09/2021 23:37,Moderna vs Pfizer Is There a Best mRNA Vaccine The Scientist Magazine,California,0,Pfizer,,
1.44E+18,27/09/2021 23:24,After you get the Pfizer vaccine and feel better wear a black bandana like this in support of the survivors,Kansas,0,Pfizer,,
1.44E+18,27/09/2021 22:50,Go get your Pfizer covid 19 vaccine shot right now I did and I ve never felt better in my life the fight is over I won,Kansas,0,Pfizer,,
1.44E+18,27/09/2021 22:26,Pfizer needs to develop a smokable vaccine and distribute it in meth around the country We d hit a vaccination rate of 90 in a week,New Mexico,1,Pfizer,,
1.44E+18,27/09/2021 21:02,The governor also touched on vaccine booster shots explaining that Virginia is following the FDA and CDC guidelines That means only specific people who got the Pfizer version should look for a booster right now goes into more detail about who needs one here,Virginia,0,Pfizer,,
1.44E+18,27/09/2021 20:23,covid booster dose Vaccine When you work in the public there is no reason to take changes pfizer covidvaccine marshallcountyhealthdepartment marshallcountyfairgrounds West Virginia,West Virginia,0,Pfizer,,
1.44E+18,27/09/2021 19:59,Maryland So if I m reading this right ANYONE can fill in whatever at a pharmacy department to self certify themself and get the Pfizer booster shot Source,Maryland,1,Pfizer,,
1.44E+18,27/09/2021 19:54,Got my Pfizer booster vax today if you had the Pfizer shot and your last dose was more then six months ago you are eligible for the Pfizer booster NYC vaccine centers are distributing the Pfizer boosters apts are really easy to get,New York,0,Pfizer,,
1.44E+18,27/09/2021 19:36,Faculty Eligible for Pfizer Vaccine Booster,Minnesota,0,Pfizer,,
1.44E+18,27/09/2021 19:12,Why They don t get vaccinated they infect the rest of us Remember children can t be vaccinated yet Pfizer just said their vaccine is good for 5 to 12 year olds but I don t know if it s approved And what about under five EVERYONE Who wants a vaccine should get one,California,0,Pfizer,,
1.44E+18,27/09/2021 19:03,I am TRIPLE Vaxxed I called my MD bc I am very rundown on this liquid diet so she told me to come over for fluids amp get the 3rd Pfizer Covid vaccine I feel better already This kitty cat was visiting me,Texas,2,Pfizer,,
1.44E+18,27/09/2021 19:01,Q amp A from on pfizerbooster,Arizona,0,Pfizer,,
1.44E+18,27/09/2021 18:30,It s done I got my Pfizer booster vaccine and my flu shot Waiting 10 minutes to see if I develop X Ray vision or can hear nuclear coded messages,New Mexico,0,Pfizer,,
1.44E+18,27/09/2021 18:14,Williamson County Health Department to offer booster doses of Pfizer vaccine,Tennessee,0,Pfizer,,
1.44E+18,27/09/2021 18:11,This poor man got the Pfizer vaccine yesterday and now look at him Please be safe,Oregon,0,Pfizer,,
1.44E+18,27/09/2021 18:04,Got my vaccine today in Asheville Thank you,North Carolina,0,Pfizer,,
1.44E+18,27/09/2021 17:54,Abbott uses TEXANS taxed monies to purchase regeneron even though the third Pfizer vaccine is free WTH mismanaged funds on behalf of political aspirations is a Texas felonious act,Texas,0,Pfizer,,
